1648998042000,57318.2223948031,225342.0932383805,324.0692,196.5395,Truck Loading,0.0,39,3,0,0
1648998044000,57318.3052187347,225342.3185438203,323.9068,196.471,Truck Loading,0.0,39,3,0,0
1648998046000,57318.2629598481,225342.3774203662,323.7444,196.607,Truck Loading,0.0,39,3,0,0
1648998048000,57318.2022749333,225342.3868337157,323.6632,196.539,Truck Loading,0.0,39,3,0,0
1648998050000,57318.1051108232,225342.2864375471,323.7444,196.539,Truck Loading,0.0,39,3,0,0
1648998052000,57318.0072009498,225342.2078073002,323.8256,196.5355,Truck Loading,0.0,39,3,0,0
1648998054000,57317.9480075645,225342.1736887646,323.9474,196.541,Truck Loading,0.0,39,3,0,0
1648998056000,57318.0641570305,225342.3072237411,323.8662,196.539,Truck Loading,0.0,39,3,0,0
1648998058000,57318.2532648903,225342.6603776762,323.582,196.535,Truck Loading,0.0,39,3,0,0
1648998060000,57318.5250261118,225342.9501933051,323.2978,196.609,Truck Loading,0.0,39,3,0,0
1648998062000,57318.7712923534,225343.1032369273,323.0542,196.608,Truck Loading,0.0,39,3,0,0
1648998064000,57318.8206201827,225343.1316690775,323.0542,196.534,Truck Loading,0.0,39,3,0,0
